"pvalue" "adjpvalue" "logFC" "score"
"ALPP.1" 0.237207106425587 0.356320529410791 -0.141749526321096 0.762792893574413
"ALS2" 0.868325635115491 0.913541850732368 0.0309240573418109 0.131674364884509
"ALS2.1" 0.122657946294764 0.212661725589299 -0.118266408388763 0.877342053705236
"ALS2CL" 0.148802055874714 0.247802741025571 -0.211884016803198 0.851197944125286
"ALS2CL.1" 0.017017785721275 0.0421730996393299 -0.683491983756477 0.982982214278725
"ALX1" 0.304382842047379 0.431048236516747 0.274385052419084 0.695617157952621
"ALX3" 0.00318239152315413 0.0102246942076584 0.77421765454188 0.996817608476846
"ALX4" 0.687791795071407 0.780617990540328 0.124093841290704 0.312208204928593
"ALYREF" 0.0859023262098418 0.160010108040544 0.259963357406255 0.914097673790158
"ALYREF.1" 0.14636394203696 0.244510368054064 0.215517225418231 0.85363605796304
"AMBN" 0.210826502481812 0.324765518857276 0.326309509217001 0.789173497518188
"AMBP" 0.0964681138532473 0.175915859967232 0.794201014759788 0.903531886146753
"AMBRA1" 0.147742450888762 0.246357938144584 0.12814667320398 0.852257549111238
"AMBRA1.1" 0.0192174984160628 0.0466737586285682 0.166562684040469 0.980782501583937
"AMD1" 0.712062668356149 0.798880369126469 0.0397225967894354 0.287937331643851
"AMD1.1" 0.00367045645455763 0.0115291334181132 -0.353274867260463 0.996329543545442
"AMDHD1" 0.282658622882222 0.408000252444389 -0.228326860635958 0.717341377117778
"AMDHD2" 2.76095960924255e-06 2.31752245611043e-05 1.04118106483022 0.999997239040391
"AMDHD2.1" 0.0584002242650721 0.117019417169868 0.607681061104234 0.941599775734928
"AMELX" 0.604195351784988 0.711609019182397 0.0999009889161866 0.395804648215012
"AMELY" 0.976757543213483 0.984888155393396 0.00871852996827086 0.0232424567865169
"AMER1" 0.0307929264506224 0.0691034343690173 0.69247792765068 0.969207073549378
"AMER2" 0.280712895841609 0.405944180833185 -0.302614593412803 0.719287104158391
"AMER2.1" 2.49056829317045e-05 0.000157094281023746 -1.78697824871989 0.999975094317068
"AMER3" 0.773521524146675 0.845540331426104 0.0888612685432331 0.226478475853325
"AMER3.1" 0.428097791123908 0.555442462528123 -0.241613201839609 0.571902208876092
"AMFR" 0.365308268084214 0.493595924474242 0.233945517760503 0.634691731915786
"AMFR.1" 0.0645753345354872 0.126920079524389 0.253288239744745 0.935424665464513
"AMH" 0.149966896808606 0.249365369563697 0.509544707561052 0.850033103191394
"AMHR2" 0.122314714755884 0.212245486946527 0.271687387527983 0.877685285244116
"AMIGO1" 0.00249409644275106 0.0083037216876297 -0.649625292205219 0.997505903557249
"AMIGO2" 0.219314146274635 0.335075231611366 0.229797005993159 0.780685853725365
"AMIGO3" 0.379848563608555 0.508410970935086 -0.12777302096329 0.620151436391445
"AMMECR1" 0.631736318610628 0.734772818390829 0.157576329564559 0.368263681389372
"AMMECR1.1" 0.00164326543546635 0.00584460386841123 0.366948849636929 0.998356734564534
"AMMECR1L" 0.179799463137693 0.287213361142762 -0.098989098723131 0.820200536862307
"AMN" 0.127047236033842 0.218575458786918 0.415973121396427 0.872952763966158
"AMN.1" 0.353933782289461 0.482516268322292 0.103086380668663 0.646066217710539
"AMN1" 0.141146635675317 0.237686225228963 -0.193707480786881 0.858853364324683
"AMOT" 0.0276026772625823 0.0630287339805363 0.403277226554606 0.972397322737418
"AMOTL1" 5.04998470013239e-08 7.17608618363443e-07 -0.830740271377676 0.999999949500153
"AMOTL1.1" 0.000599210692380063 0.00245033569704706 -0.783229826998007 0.99940078930762
"AMOTL2" 4.12418854358887e-06 3.26758019638124e-05 -0.642729086155946 0.999995875811456
"AMPD1" 0.83617603493357 0.890889890747031 -0.0763966138244318 0.16382396506643
"AMPD2" 0.00261207532606848 0.00862830117706902 0.320990598720274 0.997387924673932
"AMPD3" 1.72210414808727e-08 2.79380646167373e-07 0.8940961778812 0.999999982778959
"AMPD3.1" 0.955179462016804 0.970961369434134 0.0125882040771773 0.0448205379831961
"AMPH" 0.177624197032578 0.284337108025983 -0.277062759476896 0.822375802967422
"AMY1A" 0.00523959483763855 0.0155934873662196 1.20009975887321 0.994760405162361
"AMZ1" 0.00618003356826082 0.0179417144123294 0.28556761388761 0.993819966431739
"AMZ1.1" 0.702430970446501 0.791530826457162 0.0993353235275398 0.297569029553499
"AMZ2" 3.41494561305926e-06 2.77668086765902e-05 0.471674992458505 0.999996585054387
"AMZ2.1" 0.0555164468184061 0.112256158322996 -0.202398980531889 0.944483553181594
"ANAPC1" 0.000228663166121726 0.00107064329026759 0.337888689175139 0.999771336833878
"ANAPC1.1" 0.961113668382241 0.97497313901639 0.00465252180790027 0.038886331617759
"ANAPC10" 0.472773723932175 0.597041309034302 0.060403877605404 0.527226276067825
"ANAPC10.1" 0.189586128709505 0.29933709808662 -0.143233392897163 0.810413871290495
"ANAPC11" 0.0283910125555524 0.0645368679901234 0.63088311429919 0.971608987444448
"ANAPC11.1" 7.01527473781845e-08 9.50304736477345e-07 0.676080774669879 0.999999929847253
"ANAPC13" 0.0736067883895138 0.141238595998043 0.145787166643597 0.926393211610486
"ANAPC13.1" 0.0568991449202407 0.114466061027544 -0.504199118014425 0.943100855079759
"ANAPC15" 0.00803714365637208 0.0223226689447081 0.22972437095214 0.991962856343628
"ANAPC16" 0.337000801343266 0.465819807779772 -0.07370939205879 0.662999198656734
"ANAPC16.1" 0.175125804338758 0.281205417723653 -0.137292417142038 0.824874195661242
"ANAPC2" 0.00850256373119087 0.0234291148006882 0.368162360640674 0.991497436268809
"ANAPC4" 0.452241670785608 0.578139691025698 -0.0625827568624943 0.547758329214392
"ANAPC4.1" 0.218287175786367 0.333805586941448 -0.0873866963760887 0.781712824213633
"ANAPC5" 0.639877924381594 0.74127057546735 0.0302953575832941 0.360122075618406
"ANAPC5.1" 0.828196991882769 0.884988199394843 0.0159426362869137 0.171803008117231
"ANAPC7" 0.345314190593438 0.473965768475809 -0.128309734892023 0.654685809406562
"ANAPC7.1" 0.0215071341427356 0.0512437224460407 0.173620926799419 0.978492865857264
"ANG" 0.261080435553868 0.383784438326987 -0.260619655403295 0.738919564446132
"ANGEL1" 0.267628514562765 0.391278573350937 0.123435901600196 0.732371485437235
"ANGEL1.1" 0.119692314430713 0.20875497727069 0.1415671774321 0.880307685569287
"ANGEL2" 0.00327098723947044 0.010448106490402 0.395675811444361 0.99672901276053
"ANGEL2.1" 0.174512377159678 0.280477346354937 -0.125951600402416 0.825487622840322
"ANGPT1" 0.76333747671153 0.838090675466191 -0.0838978493575729 0.23666252328847
"ANGPT1.1" 1.08041844118478e-06 1.0143577200996e-05 -1.70347106817066 0.999998919581559
"ANGPT2" 0.00318868029644897 0.0102412775724389 -0.913510646792094 0.996811319703551
"ANGPT2.1" 0.000955758160293255 0.00366993359520889 -0.965107989258071 0.999044241839707
"ANGPT4" 0.870048619210999 0.914654677035889 -0.0556913637661781 0.129951380789001
"ANGPTL1" 3.89214438768094e-16 6.88833735624962e-14 -3.28403534742811 1
"ANGPTL1.1" 5.03415866214185e-15 6.40248002395267e-13 -2.94865873718925 0.999999999999995
"ANGPTL2" 0.108007906400548 0.192326897226377 -0.323314267100042 0.891992093599452
"ANGPTL2.1" 0.100116150806153 0.181186300811533 -0.30233950766243 0.899883849193847
"ANGPTL3" 0.298856864142433 0.425011418325176 0.387339436105708 0.701143135857567
"ANGPTL3.1" 0.417515126237998 0.545381009614983 0.198985178618569 0.582484873762002
"ANGPTL4" 0.477547677992379 0.601208460607062 0.291880376289268 0.522452322007621
"ANGPTL4.1" 0.957220522104038 0.972379036693697 -0.026838588226817 0.0427794778959625
"ANGPTL6" 0.735773863867853 0.81701025299321 0.106480687643579 0.264226136132147
"ANGPTL7" 7.06045624941946e-07 7.0359318127213e-06 -1.94374679045227 0.999999293954375
"ANGPTL8" 0.343756556430401 0.47253335415655 -0.213707010665369 0.656243443569599
"ANHX" 0.141085072720135 0.237611917258066 0.476215208720473 0.858914927279865
"ANHX.1" 0.255997551820611 0.377841074129251 0.203009284601946 0.744002448179389
"ANK1" 0.94086531007535 0.961502963108498 -0.0269824163596091 0.0591346899246504
"ANK1.1" 0.641563886538005 0.742587192843503 -0.0447231201257039 0.358436113461995
"ANK2" 2.87407501410487e-05 0.000177103582431445 -1.12602330622573 0.999971259249859
"ANK2.1" 0.000503202214125384 0.00211158989160698 -1.02971853299192 0.999496797785875
"ANK3" 0.174259841111731 0.280170597540126 -0.290040512343108 0.825740158888269
"ANK3.1" 0.433375599967164 0.560032809117873 -0.165729271639079 0.566624400032836
"ANKAR" 0.325530900404706 0.453828372917149 0.25164959410919 0.674469099595294
"ANKDD1A" 6.61127597204459e-10 1.68402174409416e-08 -1.41485900892718 0.999999999338872
"ANKDD1A.1" 0.213237099661856 0.327645571726456 -0.296709283097255 0.786762900338144
"ANKEF1" 1.56137677255368e-06 1.39938585780831e-05 0.79133606137151 0.999998438623227
"ANKEF1.1" 9.00403578333351e-06 6.47848456374749e-05 0.689212879673534 0.999990995964217
"ANKFN1" 0.000106130337426621 0.00054618246725124 1.81834108935513 0.999893869662573
"ANKFN1.1" 0.0423135579208686 0.0900067135825547 0.618884795668294 0.957686442079131
"ANKFY1" 0.622435748176064 0.727652325492778 -0.134224956875454 0.377564251823936
"ANKFY1.1" 0.0368494361344192 0.0802053491330136 -0.174010128024565 0.963150563865581
"ANKH" 0.165332522886325 0.2690070987563 -0.289821396786618 0.834667477113675
"ANKH.1" 0.0131868924288335 0.0340801017587576 0.401895238525518 0.986813107571166
"ANKHD1" 0.221583758696432 0.3376909720013 0.138865981836215 0.778416241303568
"ANKHD1.1" 0.024334878266949 0.0568578745962876 0.254803382393795 0.975665121733051
"ANKHD1.EIF4EBP3" 0.0644972344399119 0.126812301591386 0.207083362935921 0.935502765560088
"ANKIB1" 0.000144575072767299 0.000716565486137976 0.343705224079786 0.999855424927233
"ANKIB1.1" 0.0194652686288834 0.0471369077281401 0.219811121245823 0.980534731371117
"ANKLE1" 0.931590570103704 0.955761168370018 0.029157478592499 0.0684094298962955
"ANKLE2" 0.811877460985678 0.873852129510789 -0.0269213582182552 0.188122539014322
"ANKLE2.1" 0.603924248019775 0.711443437922673 0.0569011163016702 0.396075751980225
"ANKMY1" 0.575314723579952 0.687486969097316 0.172607895253461 0.424685276420048
"ANKMY1.1" 0.15516011336421 0.256129556256817 -0.264174379792064 0.84483988663579
"ANKMY2" 3.37252093545067e-05 0.000203313554735032 0.475857106545461 0.999966274790645
"ANKRA2" 0.149744649752871 0.249056595411881 0.13297790056041 0.850255350247129
"ANKRD1" 2.30352233383848e-06 1.96502351201151e-05 -1.64195840132907 0.999997696477666
"ANKRD10" 0.267037213104855 0.390728471743857 0.134608901228859 0.732962786895145
"ANKRD10.1" 0.000224309336949722 0.00105242743648901 0.496017404738648 0.99977569066305
"ANKRD11" 1.80473398691023e-06 1.58466574784918e-05 -0.501176692925678 0.999998195266013
"ANKRD11.1" 1.51846312896334e-05 0.000102010629972629 -0.358100192138554 0.99998481536871
"ANKRD12" 0.129805342169961 0.22239405335946 -0.165348777868543 0.870194657830039
"ANKRD12.1" 8.71799451158307e-05 0.000460125756028653 -0.414223664037704 0.999912820054884
"ANKRD13A" 0.308469654493245 0.43559305371768 -0.107498066378364 0.691530345506755
"ANKRD13B" 0.25471311957959 0.376414144886501 0.131345927818937 0.74528688042041
"ANKRD13C" 0.00221382372866955 0.00750843276815439 0.310351260648503 0.99778617627133
"ANKRD13C.1" 0.0096460106145906 0.0260996743076211 0.218969627769604 0.990353989385409
"ANKRD13D" 0.00154008115851434 0.00553321174093397 0.294651231792977 0.998459918841486
"ANKRD13D.1" 6.62434683914308e-06 4.93701321030475e-05 0.703437754941517 0.999993375653161
"ANKRD16" 0.00976597033932583 0.0263588355712344 0.256945016904819 0.990234029660674
"ANKRD16.1" 0.00548255406783394 0.0161875215165003 0.875081492219523 0.994517445932166
"ANKRD17" 5.51640089613322e-07 5.6821430999286e-06 0.408518100409266 0.99999944835991
"ANKRD17.1" 0.0929668297099873 0.170649982741494 0.130113515441507 0.907033170290013
"ANKRD18A" 0.046033391208052 0.0963033525771766 0.675435135841802 0.953966608791948
"ANKRD18A.1" 0.0279030546340701 0.0636133629486893 0.672863208721568 0.97209694536593
"ANKRD18B" 0.695428521413348 0.786469060212481 -0.0867805806676749 0.304571478586652
"ANKRD2" 0.146003790942647 0.2440111186008 0.454413842789101 0.853996209057353
"ANKRD20A1" 8.37535140497696e-10 2.06579368816875e-08 -1.84978682295378 0.999999999162465
"ANKRD20A1.1" 4.98283429154981e-09 9.62488650717151e-08 -2.09331212749538 0.999999995017166
"ANKRD22" 6.01181220060356e-14 5.3979801227508e-12 2.4352032950225 0.99999999999994
"ANKRD22.1" 2.93770284952255e-15 4.14855394630762e-13 2.29593238199181 0.999999999999997
"ANKRD23" 0.812852956277926 0.874523638075035 0.0624802343302061 0.187147043722074
"ANKRD23.1" 0.133765943574341 0.227691156140312 0.209828847867239 0.866234056425659
"ANKRD24" 0.0571880546597206 0.114945459421142 0.617218725551389 0.942811945340279
"ANKRD24.1" 0.166063562490791 0.269938712690792 -0.420179930711598 0.833936437509209
"ANKRD26" 0.0696744940554277 0.134976070472719 -0.223646272201472 0.930325505944572
"ANKRD26.1" 0.0911502252172359 0.16794884993887 0.20834269578596 0.908849774782764
"ANKRD27" 0.131237298810188 0.224297521732719 -0.144197891167298 0.868762701189812
"ANKRD28" 0.00123236915107051 0.00456175760049257 -0.387174482614674 0.998767630848929
"ANKRD28.1" 0.581840562443315 0.693197894977924 -0.0637672269470212 0.418159437556685
"ANKRD29" 5.70107990647959e-10 1.48834226868871e-08 -2.82050126849445 0.999999999429892
"ANKRD29.1" 7.02963015779116e-08 9.51776303778431e-07 -2.12709106723311 0.999999929703698
"ANKRD30A" 0.429338533140178 0.556531043504973 0.328238276527401 0.570661466859822
"ANKRD30B" 0.288262709000594 0.413766596472044 0.421905049904001 0.711737290999406
"ANKRD30B.1" 0.277112103453707 0.401909875459279 0.462079331106222 0.722887896546293
"ANKRD30BL" 0.731991676510047 0.81405499005931 0.0996083877142069 0.268008323489953
"ANKRD30BL.1" 0.602190209475482 0.710077959394499 0.0908877355406235 0.397809790524518
"ANKRD31" 0.13846465044611 0.234059831332634 0.398429743324983 0.86153534955389
"ANKRD33" 0.68072372307841 0.77488723520453 -0.105409516018981 0.31927627692159
"ANKRD33B" 1.56901784830318e-05 0.00010488982451681 -0.946688057441736 0.999984309821517
"ANKRD34A" 0.13239726344921 0.225884347258159 0.592530204013532 0.86760273655079
"ANKRD34C" 0.0146539351662714 0.0371978208956623 -0.938879469442043 0.985346064833729
"ANKRD35" 0.0290542654764183 0.0658085270140264 -0.386459481891365 0.970945734523582
"ANKRD36" 0.000112361283408282 0.0005740692529186 1.26136515608627 0.999887638716592
"ANKRD36.1" 0.202878776860903 0.315122873616225 0.251215429800291 0.797121223139098
"ANKRD37" 0.0310912073798868 0.0696523801692269 -0.375529565424581 0.968908792620113
"ANKRD37.1" 0.470266959901288 0.595370029362208 -0.222029583468578 0.529733040098712
"ANKRD39" 9.74405829934111e-05 0.000506821200283477 0.42577291382624 0.999902559417007
"ANKRD40" 3.37025842973871e-05 0.000203267080111814 0.35716330449218 0.999966297415703
"ANKRD40.1" 7.00925903637019e-08 9.50263307312978e-07 -0.44250444215213 0.99999992990741
"ANKRD40CL" 0.369912073216212 0.498366463445767 0.426393096116847 0.630087926783788
"ANKRD44" 0.000237212461319339 0.00110573381789954 -0.674971888027322 0.999762787538681
"ANKRD44.1" 8.31003707503889e-05 0.000441415046735889 -0.805892276981932 0.99991689962925
"ANKRD45" 0.114882512880735 0.201968837551727 0.720262752715579 0.885117487119265
"ANKRD46" 0.015957239848438 0.0399554039567458 -0.259124885365579 0.984042760151562
"ANKRD46.1" 6.99233128808546e-06 5.18433050208839e-05 0.663512717570834 0.999993007668712
"ANKRD49" 0.000392654645966618 0.00170194058139634 0.288449352976157 0.999607345354033
"ANKRD50" 0.402845121423345 0.531117312121902 -0.104492848122801 0.597154878576655
"ANKRD50.1" 0.0362990663893716 0.0792575710478869 -0.269538661201668 0.963700933610628
"ANKRD52" 0.02395621559645 0.0561238235866635 0.22878912856014 0.97604378440355
"ANKRD53" 0.322419778999166 0.450496079068891 -0.197203979664821 0.677580221000834
"ANKRD54" 0.0310895054307833 0.0696523801692269 0.179263141446529 0.968910494569217
"ANKRD55" 0.107932996177892 0.192243746623216 0.28702902524183 0.892067003822108
"ANKRD6" 0.996352361372806 0.998000132642992 0.00079777548448598 0.00364763862719419
"ANKRD6.1" 0.364303688197488 0.492588035016249 -0.138889054680366 0.635696311802512
"ANKRD60" 0.287419008034056 0.412937932592094 0.145418265650726 0.712580991965944
"ANKRD65" 0.0349031129610062 0.0767603680272758 0.548428317394374 0.965096887038994
"ANKRD65.1" 0.0794438654808014 0.150218020929599 0.431225108909282 0.920556134519199
"ANKRD7" 0.0278026132247405 0.0634215118379897 0.856419513838787 0.97219738677526
"ANKRD9" 0.00650268822338659 0.018707068559046 -0.479024976016953 0.993497311776613
"ANKRD9.1" 0.0132574316507982 0.0342220804816607 0.344935638534776 0.986742568349202
"ANKS1A" 1.70755046486113e-19 1.05598787039123e-16 -1.06066516962028 1
"ANKS1B" 0.199830870762919 0.311382369359415 0.427591702945744 0.800169129237081
"ANKS1B.1" 0.699418579434041 0.789245782406938 -0.0929933182922446 0.300581420565959
"ANKS3" 0.547521190314562 0.662889581602613 0.067647673296321 0.452478809685438
"ANKS4B" 0.0878461425196582 0.162831336612133 0.587294728826307 0.912153857480342
"ANKS6" 0.540305052496222 0.656660985450335 0.213526685148572 0.459694947503778
"ANKS6.1" 0.120862997722458 0.210339122848195 0.194569934535122 0.879137002277542
"ANKUB1" 0.773406070830784 0.845466968574243 -0.125520118754982 0.226593929169216
"ANKUB1.1" 0.451538442268339 0.577480186008333 -0.19880341759515 0.548461557731661
"ANKZF1" 0.00502664682419718 0.0150567380144515 0.223867999658742 0.994973353175803
"ANLN" 4.32107798922697e-09 8.44236420045743e-08 2.18183121326658 0.999999995678922
"ANLN.1" 2.40664785564487e-10 7.03035233714908e-09 2.48178940766597 0.999999999759335
"ANO1" 0.0356626128363346 0.0780710452091807 -0.496888051870148 0.964337387163665
"ANO1.1" 3.66872925725039e-05 0.000218799159532515 -1.02127926028934 0.999963312707427
"ANO10" 0.751335301564956 0.829312993702115 0.0311988155060704 0.248664698435044
"ANO2" 1.15778307216278e-10 3.71239736844666e-09 -1.71252813936241 0.999999999884222
"ANO3" 0.00241212474812941 0.00808243421619946 -1.07815854461898 0.997587875251871
"ANO4" 0.621552065159029 0.726837496713835 0.171110083176483 0.378447934840971
"ANO4.1" 0.341741459676852 0.470464284416598 -0.288174037644859 0.658258540323148
"ANO5" 0.0704055086505338 0.136102002856252 -0.654689712014977 0.929594491349466
"ANO6" 3.17734886484209e-16 5.86874639407662e-14 -0.96401380169262 1
"ANO6.1" 0.486326278409056 0.608633608138434 -0.235414643037517 0.513673721590944
"ANO7" 0.00977936340068848 0.0263897573748282 0.594092853458858 0.990220636599311
"ANO8" 0.000110681612310811 0.000566340229073203 0.484413731649922 0.999889318387689
"ANO9" 4.22937084865274e-10 1.15156346133896e-08 1.02843148764734 0.999999999577063
"ANOS1" 7.73995247144149e-14 6.75968683849092e-12 -1.74201775799273 0.999999999999923
"ANP32A" 1.24851190037171e-05 8.63440544141865e-05 -0.479083513369762 0.999987514880996
"ANP32A.1" 0.00257077399503721 0.00851561074802371 -0.246789524591576 0.997429226004963
"ANP32B" 0.943391128584096 0.963073084484213 0.00592070925645259 0.0566088714159043
"ANP32B.1" 0.17809931644285 0.284965179620164 0.0819545998077168 0.82190068355715
"ANP32D" 0.582909694419397 0.694067440865035 0.167093812221305 0.417090305580603
"ANP32E" 2.15989801475726e-07 2.52435764975168e-06 1.217497624459 0.999999784010199
"ANP32E.1" 0.00328652483205822 0.0104912431831514 0.412014872563507 0.996713475167942
"ANPEP" 0.6546547712426 0.753308933826022 0.164603599535173 0.3453452287574
"ANTKMT" 2.2633043828078e-08 3.54723179720681e-07 0.666594917289088 0.999999977366956
"ANTXR1" 0.46243278113996 0.587854731808284 0.192989372453826 0.53756721886004
"ANTXR1.1" 0.0491616255220494 0.101638481650873 -0.316624099097366 0.950838374477951
"ANTXR2" 0.882692116243228 0.9237002736882 -0.0463756127993818 0.117307883756772
"ANTXR2.1" 0.487047396813157 0.609312255583522 -0.105231908444124 0.512952603186843
"ANXA1" 0.00122544551628851 0.00453859458437875 -0.532096784574216 0.998774554483711
"ANXA10" 0.0353563320266934 0.0774939147074811 1.51530899077852 0.964643667973307
"ANXA11" 0.975521518893379 0.984042303469375 -0.00290740549205891 0.0244784811066207
"ANXA11.1" 0.000287204751047062 0.00130007731104263 -0.40471725621604 0.999712795248953
"ANXA13" 0.0115703011977567 0.0304537478652688 1.23266987238723 0.988429698802243
"ANXA2" 0.447659661112894 0.5740009439044 0.0624752109084966 0.552340338887106
"ANXA2.1" 0.443578288787541 0.570216312654676 0.062643237390199 0.556421711212459
"ANXA2R" 0.159729889217474 0.261892446045976 0.206577069611115 0.840270110782526
"ANXA3" 1.4995192903289e-07 1.83517729043171e-06 -1.46814254579221 0.999999850048071
"ANXA4" 0.630013144688738 0.733427654984262 -0.0635004031509717 0.369986855311262
"ANXA4.1" 0.212527107966794 0.326812589011226 -0.190561009462486 0.787472892033206
"ANXA5" 0.871855461245468 0.915806089191245 0.0130402836459039 0.128144538754532
"ANXA6" 0.000863019866712667 0.00335639361690265 -0.396913728544656 0.999136980133287
"ANXA6.1" 0.342091572592051 0.470799121944878 0.223712046095829 0.657908427407949
"ANXA7" 0.298002727365403 0.424084395068091 -0.0770394328994088 0.701997272634597
"ANXA7.1" 0.219783626265798 0.335585587331894 0.0956552403499409 0.780216373734202
"ANXA8" 4.04661011459771e-09 7.99785052018569e-08 -2.74311332535379 0.99999999595339
"ANXA8.1" 5.85451863848915e-11 2.04047193723813e-09 -2.61016083006832 0.999999999941455
"ANXA9" 0.0109403101386092 0.0290104535647271 1.0359697432327 0.989059689861391
"ANXA9.1" 0.000183909620193797 0.000885985381960054 1.21066292557033 0.999816090379806
"AOAH" 0.0138218537853178 0.0354055098607928 -0.393976742452145 0.986178146214682
"AOC1" 4.74132762524113e-06 3.69425055534439e-05 2.21481427669318 0.999995258672375
"AOC2" 0.00384777403687372 0.0120030996194338 -0.501391361668882 0.996152225963126
"AOC3" 2.42877834434711e-14 2.47001320056643e-12 -2.66009218486575 0.999999999999976
"AOPEP" 0.00286978083143289 0.00932984326490647 -0.443782344335708 0.997130219168567
"AOPEP.1" 0.716504938733761 0.802291746038656 -0.0513070280001969 0.283495061266239
"AOX1" 2.87805608808408e-10 8.20695301452249e-09 -1.36917717737728 0.999999999712194
"AOX1.1" 5.20092359403694e-12 2.55407518117976e-10 -2.09359146484237 0.999999999994799
"AP1AR" 0.851807971928397 0.902048656599777 -0.0182827482763524 0.148192028071603
"AP1AR.1" 0.392171513189377 0.521142593465454 0.177234377141612 0.607828486810623
"AP1B1" 0.00235821713825561 0.00793006885911866 0.395800754878119 0.997641782861744
"AP1G1" 4.2098616796453e-05 0.000245800728531989 0.466688904261443 0.999957901383204
"AP1G1.1" 0.0653249220446226 0.128189988503578 0.14639234236597 0.934675077955377
"AP1G2" 6.66524269118126e-10 1.69460064877001e-08 1.1255102927552 0.999999999333476
"AP1G2.1" 4.58879360094896e-06 3.59402680482801e-05 -0.658891440083789 0.999995411206399
"AP1M1" 0.0558032917255072 0.112681725210504 -0.162327284045106 0.944196708274493
"AP1M1.1" 0.723264241330585 0.807296539334306 0.0373801223880591 0.276735758669415
"AP1M2" 4.47046936114485e-08 6.45919354403175e-07 1.18267388386371 0.999999955295306
"AP1M2.1" 1.31429508184339e-07 1.63791094904626e-06 0.951579142443242 0.999999868570492
"AP1S1" 2.28328663533932e-06 1.94959201899039e-05 1.52803551926346 0.999997716713365
"AP1S1.1" 1.42171769059412e-07 1.75175929733918e-06 0.748924494443117 0.999999857828231
"AP1S2" 3.83955088146944e-07 4.16665546251197e-06 -1.0348346591223 0.999999616044912
"AP1S2.1" 7.98310862888884e-07 7.80974966548332e-06 -0.750352959504631 0.999999201689137
"AP1S3" 0.136591614261986 0.231517689472041 0.494701860775103 0.863408385738014
"AP1S3.1" 0.137777435427926 0.233121678829657 0.361599226763671 0.862222564572074
"AP2A1" 0.956345069623403 0.971856259231388 -0.00730778437396413 0.0436549303765974
"AP2A1.1" 0.41978580348532 0.547455001387262 0.221080244568588 0.58021419651468
"AP2A2" 0.228981933757542 0.346505058273377 0.118180627856286 0.771018066242458
"AP2A2.1" 0.52234439916346 0.641052620641215 0.0626118599437216 0.47765560083654
"AP2B1" 0.282364864497294 0.407748987065474 0.118743308615546 0.717635135502706
"AP2B1.1" 0.000495062932620607 0.00208095931964445 0.593091918069247 0.999504937067379
"AP2M1" 0.460907340100766 0.586435252996889 -0.0885829381458968 0.539092659899234
"AP2S1" 7.86589912853619e-05 0.000421188763749025 0.537275735313513 0.999921341008715
"AP2S1.1" 0.00361802434719909 0.0113909486932838 0.424619427019925 0.996381975652801
"AP3B1" 0.269428943408758 0.393320077804268 0.115919881092908 0.730571056591242
"AP3B1.1" 0.0135195577771291 0.0347913839312296 0.198425455956887 0.986480442222871
"AP3B2" 0.586891817447029 0.697529063514686 0.152432906039224 0.413108182552971
"AP3B2.1" 0.236613217544657 0.355644032657565 0.45958782701365 0.763386782455343
"AP3D1" 0.00141382075436233 0.00513850975598685 0.294490935325107 0.998586179245638
"AP3D1.1" 0.00192956289091249 0.00668831700264783 0.42697620664355 0.998070437109087
"AP3M1" 0.0403997028980916 0.0866593658497944 0.172390531292524 0.959600297101908
"AP3M1.1" 0.0143570593710197 0.0365634136756814 -0.281774835788751 0.98564294062898
"AP3M2" 0.401430141612161 0.5299064517673 -0.125910556912093 0.598569858387839
"AP3M2.1" 0.337670475635218 0.466410339217406 -0.120231998984578 0.662329524364782
"AP3S1" 0.184401853507975 0.292985456299397 0.104386336397553 0.815598146492025
"AP3S2" 0.304943722960282 0.431727921491236 0.0961868403878847 0.695056277039718
"AP3S2.1" 8.85095621678967e-06 6.37844557611323e-05 0.461186087946924 0.999991149043783
"AP4B1" 0.0546879249508939 0.110827525803897 0.184985476513376 0.945312075049106
"AP4B1.1" 0.364280559315016 0.492581198855466 -0.11464419398353 0.635719440684984
"AP4E1" 0.838861275770831 0.892499670965921 0.0709799907541663 0.161138724229169
"AP4E1.1" 0.291408314864141 0.417205106982306 -0.0888957216888927 0.708591685135859
"AP4M1" 0.0101804288051599 0.0273313226048692 0.348113558763625 0.98981957119484
"AP4S1" 0.0562645763915578 0.113381961519549 0.255931153773879 0.943735423608442
"AP4S1.1" 0.45742361609458 0.583146108642021 -0.084903616709006 0.54257638390542
"AP5B1" 0.446718961491408 0.573145285291547 -0.102355745888907 0.553281038508592
"AP5M1" 0.00998318858844723 0.0268785740371559 0.356312233986165 0.990016811411553
"AP5M1.1" 0.0474960070065815 0.0988472564878115 0.167389171248413 0.952503992993418
"AP5S1" 0.000436468140858606 0.00186485956718942 0.346578363308395 0.999563531859141
"AP5Z1" 0.00617228913238122 0.0179268691712543 0.287989701824291 0.993827710867619
"AP5Z1.1" 0.0181110678000222 0.0444379863962555 0.295876192493956 0.981888932199978
"APAF1" 0.00388523197566909 0.0120991491500544 -0.258285096855039 0.996114768024331
"APAF1.1" 0.301081097288439 0.427438551234317 0.106051820733607 0.698918902711561
"APBA1" 0.317570573383781 0.445265605253473 0.236572377064244 0.682429426616219
"APBA1.1" 0.603555054927044 0.711223702798936 0.0889258870935374 0.396444945072956
"APBA2" 0.0593173086976071 0.118534588206854 0.545849725303343 0.940682691302393
